id,href,name,detail,type1,type2
646,https://bulbapedia.bulbagarden.net/wiki/Kyurem_(Pok%C3%A9mon),Kyurem,Black Kyurem,Dragon,Ice
647,https://bulbapedia.bulbagarden.net/wiki/Keldeo_(Pok%C3%A9mon),Keldeo,Ordinary Form,Water,Fighting
647,https://bulbapedia.bulbagarden.net/wiki/Keldeo_(Pok%C3%A9mon),Keldeo,Resolute Form,Water,Fighting
648,https://bulbapedia.bulbagarden.net/wiki/Meloetta_(Pok%C3%A9mon),Meloetta,Aria Forme,Normal,Psychic
648,https://bulbapedia.bulbagarden.net/wiki/Meloetta_(Pok%C3%A9mon),Meloetta,Pirouette Forme,Normal,Fighting
649,https://bulbapedia.bulbagarden.net/wiki/Genesect_(Pok%C3%A9mon),Genesect,Genesect,Bug,Steel
650,https://bulbapedia.bulbagarden.net/wiki/Chespin_(Pok%C3%A9mon),Chespin,,Grass,
651,https://bulbapedia.bulbagarden.net/wiki/Quilladin_(Pok%C3%A9mon),Quilladin,,Grass,
652,https://bulbapedia.bulbagarden.net/wiki/Chesnaught_(Pok%C3%A9mon),Chesnaught,,Grass,Fighting
653,https://bulbapedia.bulbagarden.net/wiki/Fennekin_(Pok%C3%A9mon),Fennekin,,Fire,
654,https://bulbapedia.bulbagarden.net/wiki/Braixen_(Pok%C3%A9mon),Braixen,,Fire,
655,https://bulbapedia.bulbagarden.net/wiki/Delphox_(Pok%C3%A9mon),Delphox,,Fire,Psychic
656,https://bulbapedia.bulbagarden.net/wiki/Froakie_(Pok%C3%A9mon),Froakie,,Water,
657,https://bulbapedia.bulbagarden.net/wiki/Frogadier_(Pok%C3%A9mon),Frogadier,,Water,
658,https://bulbapedia.bulbagarden.net/wiki/Greninja_(Pok%C3%A9mon),Greninja,,Water,Dark
659,https://bulbapedia.bulbagarden.net/wiki/Bunnelby_(Pok%C3%A9mon),Bunnelby,,Normal,
660,https://bulbapedia.bulbagarden.net/wiki/Diggersby_(Pok%C3%A9mon),Diggersby,,Normal,Ground
661,https://bulbapedia.bulbagarden.net/wiki/Fletchling_(Pok%C3%A9mon),Fletchling,,Normal,Flying
662,https://bulbapedia.bulbagarden.net/wiki/Fletchinder_(Pok%C3%A9mon),Fletchinder,,Fire,Flying
663,https://bulbapedia.bulbagarden.net/wiki/Talonflame_(Pok%C3%A9mon),Talonflame,,Fire,Flying
664,https://bulbapedia.bulbagarden.net/wiki/Scatterbug_(Pok%C3%A9mon),Scatterbug,,Bug,
665,https://bulbapedia.bulbagarden.net/wiki/Spewpa_(Pok%C3%A9mon),Spewpa,,Bug,
666,https://bulbapedia.bulbagarden.net/wiki/Vivillon_(Pok%C3%A9mon),Vivillon,Meadow Pattern,Bug,Flying
667,https://bulbapedia.bulbagarden.net/wiki/Litleo_(Pok%C3%A9mon),Litleo,,Fire,Normal
668,https://bulbapedia.bulbagarden.net/wiki/Pyroar_(Pok%C3%A9mon),Pyroar,,Fire,Normal
669,https://bulbapedia.bulbagarden.net/wiki/Flab%C3%A9b%C3%A9_(Pok%C3%A9mon),Flabébé,Red Flower,Fairy,
669,https://bulbapedia.bulbagarden.net/wiki/Flab%C3%A9b%C3%A9_(Pok%C3%A9mon),Flabébé,Yellow Flower,Fairy,
669,https://bulbapedia.bulbagarden.net/wiki/Flab%C3%A9b%C3%A9_(Pok%C3%A9mon),Flabébé,Orange Flower,Fairy,
669,https://bulbapedia.bulbagarden.net/wiki/Flab%C3%A9b%C3%A9_(Pok%C3%A9mon),Flabébé,Blue Flower,Fairy,
669,https://bulbapedia.bulbagarden.net/wiki/Flab%C3%A9b%C3%A9_(Pok%C3%A9mon),Flabébé,White Flower,Fairy,
670,https://bulbapedia.bulbagarden.net/wiki/Floette_(Pok%C3%A9mon),Floette,Red Flower,Fairy,
670,https://bulbapedia.bulbagarden.net/wiki/Floette_(Pok%C3%A9mon),Floette,Yellow Flower,Fairy,
670,https://bulbapedia.bulbagarden.net/wiki/Floette_(Pok%C3%A9mon),Floette,Orange Flower,Fairy,
670,https://bulbapedia.bulbagarden.net/wiki/Floette_(Pok%C3%A9mon),Floette,Blue Flower,Fairy,
670,https://bulbapedia.bulbagarden.net/wiki/Floette_(Pok%C3%A9mon),Floette,White Flower,Fairy,
671,https://bulbapedia.bulbagarden.net/wiki/Florges_(Pok%C3%A9mon),Florges,Red Flower,Fairy,
671,https://bulbapedia.bulbagarden.net/wiki/Florges_(Pok%C3%A9mon),Florges,Yellow Flower,Fairy,
671,https://bulbapedia.bulbagarden.net/wiki/Florges_(Pok%C3%A9mon),Florges,Orange Flower,Fairy,
671,https://bulbapedia.bulbagarden.net/wiki/Florges_(Pok%C3%A9mon),Florges,Blue Flower,Fairy,
671,https://bulbapedia.bulbagarden.net/wiki/Florges_(Pok%C3%A9mon),Florges,White Flower,Fairy,
672,https://bulbapedia.bulbagarden.net/wiki/Skiddo_(Pok%C3%A9mon),Skiddo,,Grass,
673,https://bulbapedia.bulbagarden.net/wiki/Gogoat_(Pok%C3%A9mon),Gogoat,,Grass,
674,https://bulbapedia.bulbagarden.net/wiki/Pancham_(Pok%C3%A9mon),Pancham,,Fighting,
675,https://bulbapedia.bulbagarden.net/wiki/Pangoro_(Pok%C3%A9mon),Pangoro,,Fighting,Dark
676,https://bulbapedia.bulbagarden.net/wiki/Furfrou_(Pok%C3%A9mon),Furfrou,Natural Form,Normal,
677,https://bulbapedia.bulbagarden.net/wiki/Espurr_(Pok%C3%A9mon),Espurr,,Psychic,
678,https://bulbapedia.bulbagarden.net/wiki/Meowstic_(Pok%C3%A9mon),Meowstic,Male,Psychic,
678,https://bulbapedia.bulbagarden.net/wiki/Meowstic_(Pok%C3%A9mon),Meowstic,Female,Psychic,
679,https://bulbapedia.bulbagarden.net/wiki/Honedge_(Pok%C3%A9mon),Honedge,,Steel,Ghost
680,https://bulbapedia.bulbagarden.net/wiki/Doublade_(Pok%C3%A9mon),Doublade,,Steel,Ghost
681,https://bulbapedia.bulbagarden.net/wiki/Aegislash_(Pok%C3%A9mon),Aegislash,Shield Forme,Steel,Ghost
681,https://bulbapedia.bulbagarden.net/wiki/Aegislash_(Pok%C3%A9mon),Aegislash,Blade Forme,Steel,Ghost
682,https://bulbapedia.bulbagarden.net/wiki/Spritzee_(Pok%C3%A9mon),Spritzee,,Fairy,
683,https://bulbapedia.bulbagarden.net/wiki/Aromatisse_(Pok%C3%A9mon),Aromatisse,,Fairy,
684,https://bulbapedia.bulbagarden.net/wiki/Swirlix_(Pok%C3%A9mon),Swirlix,,Fairy,
685,https://bulbapedia.bulbagarden.net/wiki/Slurpuff_(Pok%C3%A9mon),Slurpuff,,Fairy,
686,https://bulbapedia.bulbagarden.net/wiki/Inkay_(Pok%C3%A9mon),Inkay,,Dark,Psychic
687,https://bulbapedia.bulbagarden.net/wiki/Malamar_(Pok%C3%A9mon),Malamar,,Dark,Psychic
688,https://bulbapedia.bulbagarden.net/wiki/Binacle_(Pok%C3%A9mon),Binacle,,Rock,Water
689,https://bulbapedia.bulbagarden.net/wiki/Barbaracle_(Pok%C3%A9mon),Barbaracle,,Rock,Water
690,https://bulbapedia.bulbagarden.net/wiki/Skrelp_(Pok%C3%A9mon),Skrelp,,Poison,Water
691,https://bulbapedia.bulbagarden.net/wiki/Dragalge_(Pok%C3%A9mon),Dragalge,,Poison,Dragon
692,https://bulbapedia.bulbagarden.net/wiki/Clauncher_(Pok%C3%A9mon),Clauncher,,Water,
693,https://bulbapedia.bulbagarden.net/wiki/Clawitzer_(Pok%C3%A9mon),Clawitzer,,Water,
694,https://bulbapedia.bulbagarden.net/wiki/Helioptile_(Pok%C3%A9mon),Helioptile,,Electric,Normal
695,https://bulbapedia.bulbagarden.net/wiki/Heliolisk_(Pok%C3%A9mon),Heliolisk,,Electric,Normal
696,https://bulbapedia.bulbagarden.net/wiki/Tyrunt_(Pok%C3%A9mon),Tyrunt,,Rock,Dragon
697,https://bulbapedia.bulbagarden.net/wiki/Tyrantrum_(Pok%C3%A9mon),Tyrantrum,,Rock,Dragon
698,https://bulbapedia.bulbagarden.net/wiki/Amaura_(Pok%C3%A9mon),Amaura,,Rock,Ice
699,https://bulbapedia.bulbagarden.net/wiki/Aurorus_(Pok%C3%A9mon),Aurorus,,Rock,Ice
700,https://bulbapedia.bulbagarden.net/wiki/Sylveon_(Pok%C3%A9mon),Sylveon,,Fairy,
701,https://bulbapedia.bulbagarden.net/wiki/Hawlucha_(Pok%C3%A9mon),Hawlucha,,Fighting,Flying
702,https://bulbapedia.bulbagarden.net/wiki/Dedenne_(Pok%C3%A9mon),Dedenne,,Electric,Fairy
703,https://bulbapedia.bulbagarden.net/wiki/Carbink_(Pok%C3%A9mon),Carbink,,Rock,Fairy
704,https://bulbapedia.bulbagarden.net/wiki/Goomy_(Pok%C3%A9mon),Goomy,,Dragon,
705,https://bulbapedia.bulbagarden.net/wiki/Sliggoo_(Pok%C3%A9mon),Sliggoo,,Dragon,
705,https://bulbapedia.bulbagarden.net/wiki/Sliggoo_(Pok%C3%A9mon),Sliggoo,Hisuian Form,Steel,Dragon
706,https://bulbapedia.bulbagarden.net/wiki/Goodra_(Pok%C3%A9mon),Goodra,,Dragon,
706,https://bulbapedia.bulbagarden.net/wiki/Goodra_(Pok%C3%A9mon),Goodra,Hisuian Form,Steel,Dragon
707,https://bulbapedia.bulbagarden.net/wiki/Klefki_(Pok%C3%A9mon),Klefki,,Steel,Fairy
708,https://bulbapedia.bulbagarden.net/wiki/Phantump_(Pok%C3%A9mon),Phantump,,Ghost,Grass
709,https://bulbapedia.bulbagarden.net/wiki/Trevenant_(Pok%C3%A9mon),Trevenant,,Ghost,Grass
710,https://bulbapedia.bulbagarden.net/wiki/Pumpkaboo_(Pok%C3%A9mon),Pumpkaboo,,Ghost,Grass
711,https://bulbapedia.bulbagarden.net/wiki/Gourgeist_(Pok%C3%A9mon),Gourgeist,,Ghost,Grass
712,https://bulbapedia.bulbagarden.net/wiki/Bergmite_(Pok%C3%A9mon),Bergmite,,Ice,
713,https://bulbapedia.bulbagarden.net/wiki/Avalugg_(Pok%C3%A9mon),Avalugg,,Ice,
713,https://bulbapedia.bulbagarden.net/wiki/Avalugg_(Pok%C3%A9mon),Avalugg,Hisuian Form,Ice,Rock
714,https://bulbapedia.bulbagarden.net/wiki/Noibat_(Pok%C3%A9mon),Noibat,,Flying,Dragon
715,https://bulbapedia.bulbagarden.net/wiki/Noivern_(Pok%C3%A9mon),Noivern,,Flying,Dragon
716,https://bulbapedia.bulbagarden.net/wiki/Xerneas_(Pok%C3%A9mon),Xerneas,Neutral Mode,Fairy,
716,https://bulbapedia.bulbagarden.net/wiki/Xerneas_(Pok%C3%A9mon),Xerneas,Active Mode,Fairy,
717,https://bulbapedia.bulbagarden.net/wiki/Yveltal_(Pok%C3%A9mon),Yveltal,,Dark,Flying
718,https://bulbapedia.bulbagarden.net/wiki/Zygarde_(Pok%C3%A9mon),Zygarde,50% Forme,Dragon,Ground
718,https://bulbapedia.bulbagarden.net/wiki/Zygarde_(Pok%C3%A9mon),Zygarde,10% Forme,Dragon,Ground
718,https://bulbapedia.bulbagarden.net/wiki/Zygarde_(Pok%C3%A9mon),Zygarde,Complete Forme,Dragon,Ground
719,https://bulbapedia.bulbagarden.net/wiki/Diancie_(Pok%C3%A9mon),Diancie,,Rock,Fairy
720,https://bulbapedia.bulbagarden.net/wiki/Hoopa_(Pok%C3%A9mon),Hoopa,Hoopa Confined,Psychic,Ghost
720,https://bulbapedia.bulbagarden.net/wiki/Hoopa_(Pok%C3%A9mon),Hoopa,Hoopa Unbound,Psychic,Dark
721,https://bulbapedia.bulbagarden.net/wiki/Volcanion_(Pok%C3%A9mon),Volcanion,,Fire,Water
722,https://bulbapedia.bulbagarden.net/wiki/Rowlet_(Pok%C3%A9mon),Rowlet,,Grass,Flying
723,https://bulbapedia.bulbagarden.net/wiki/Dartrix_(Pok%C3%A9mon),Dartrix,,Grass,Flying
724,https://bulbapedia.bulbagarden.net/wiki/Decidueye_(Pok%C3%A9mon),Decidueye,,Grass,Ghost
724,https://bulbapedia.bulbagarden.net/wiki/Decidueye_(Pok%C3%A9mon),Decidueye,Hisuian Form,Grass,Fighting
725,https://bulbapedia.bulbagarden.net/wiki/Litten_(Pok%C3%A9mon),Litten,,Fire,
726,https://bulbapedia.bulbagarden.net/wiki/Torracat_(Pok%C3%A9mon),Torracat,,Fire,
727,https://bulbapedia.bulbagarden.net/wiki/Incineroar_(Pok%C3%A9mon),Incineroar,,Fire,Dark
728,https://bulbapedia.bulbagarden.net/wiki/Popplio_(Pok%C3%A9mon),Popplio,,Water,
729,https://bulbapedia.bulbagarden.net/wiki/Brionne_(Pok%C3%A9mon),Brionne,,Water,
730,https://bulbapedia.bulbagarden.net/wiki/Primarina_(Pok%C3%A9mon),Primarina,,Water,Fairy
731,https://bulbapedia.bulbagarden.net/wiki/Pikipek_(Pok%C3%A9mon),Pikipek,,Normal,Flying
732,https://bulbapedia.bulbagarden.net/wiki/Trumbeak_(Pok%C3%A9mon),Trumbeak,,Normal,Flying
733,https://bulbapedia.bulbagarden.net/wiki/Toucannon_(Pok%C3%A9mon),Toucannon,,Normal,Flying
734,https://bulbapedia.bulbagarden.net/wiki/Yungoos_(Pok%C3%A9mon),Yungoos,,Normal,
735,https://bulbapedia.bulbagarden.net/wiki/Gumshoos_(Pok%C3%A9mon),Gumshoos,,Normal,
736,https://bulbapedia.bulbagarden.net/wiki/Grubbin_(Pok%C3%A9mon),Grubbin,,Bug,
737,https://bulbapedia.bulbagarden.net/wiki/Charjabug_(Pok%C3%A9mon),Charjabug,,Bug,Electric
738,https://bulbapedia.bulbagarden.net/wiki/Vikavolt_(Pok%C3%A9mon),Vikavolt,,Bug,Electric
739,https://bulbapedia.bulbagarden.net/wiki/Crabrawler_(Pok%C3%A9mon),Crabrawler,,Fighting,
740,https://bulbapedia.bulbagarden.net/wiki/Crabominable_(Pok%C3%A9mon),Crabominable,,Fighting,Ice
741,https://bulbapedia.bulbagarden.net/wiki/Oricorio_(Pok%C3%A9mon),Oricorio,Baile Style,Fire,Flying
741,https://bulbapedia.bulbagarden.net/wiki/Oricorio_(Pok%C3%A9mon),Oricorio,Pom-Pom Style,Electric,Flying
741,https://bulbapedia.bulbagarden.net/wiki/Oricorio_(Pok%C3%A9mon),Oricorio,Pa’u Style,Psychic,Flying
741,https://bulbapedia.bulbagarden.net/wiki/Oricorio_(Pok%C3%A9mon),Oricorio,Sensu Style,Ghost,Flying
742,https://bulbapedia.bulbagarden.net/wiki/Cutiefly_(Pok%C3%A9mon),Cutiefly,,Bug,Fairy
743,https://bulbapedia.bulbagarden.net/wiki/Ribombee_(Pok%C3%A9mon),Ribombee,,Bug,Fairy
744,https://bulbapedia.bulbagarden.net/wiki/Rockruff_(Pok%C3%A9mon),Rockruff,,Rock,
745,https://bulbapedia.bulbagarden.net/wiki/Lycanroc_(Pok%C3%A9mon),Lycanroc,Midday Form,Rock,
745,https://bulbapedia.bulbagarden.net/wiki/Lycanroc_(Pok%C3%A9mon),Lycanroc,Midnight Form,Rock,
745,https://bulbapedia.bulbagarden.net/wiki/Lycanroc_(Pok%C3%A9mon),Lycanroc,Dusk Form,Rock,
746,https://bulbapedia.bulbagarden.net/wiki/Wishiwashi_(Pok%C3%A9mon),Wishiwashi,Solo Form,Water,
746,https://bulbapedia.bulbagarden.net/wiki/Wishiwashi_(Pok%C3%A9mon),Wishiwashi,School Form,Water,
747,https://bulbapedia.bulbagarden.net/wiki/Mareanie_(Pok%C3%A9mon),Mareanie,,Poison,Water
748,https://bulbapedia.bulbagarden.net/wiki/Toxapex_(Pok%C3%A9mon),Toxapex,,Poison,Water
749,https://bulbapedia.bulbagarden.net/wiki/Mudbray_(Pok%C3%A9mon),Mudbray,,Ground,
750,https://bulbapedia.bulbagarden.net/wiki/Mudsdale_(Pok%C3%A9mon),Mudsdale,,Ground,
751,https://bulbapedia.bulbagarden.net/wiki/Dewpider_(Pok%C3%A9mon),Dewpider,,Water,Bug
752,https://bulbapedia.bulbagarden.net/wiki/Araquanid_(Pok%C3%A9mon),Araquanid,,Water,Bug
753,https://bulbapedia.bulbagarden.net/wiki/Fomantis_(Pok%C3%A9mon),Fomantis,,Grass,
754,https://bulbapedia.bulbagarden.net/wiki/Lurantis_(Pok%C3%A9mon),Lurantis,,Grass,
755,https://bulbapedia.bulbagarden.net/wiki/Morelull_(Pok%C3%A9mon),Morelull,,Grass,Fairy
756,https://bulbapedia.bulbagarden.net/wiki/Shiinotic_(Pok%C3%A9mon),Shiinotic,,Grass,Fairy
757,https://bulbapedia.bulbagarden.net/wiki/Salandit_(Pok%C3%A9mon),Salandit,,Poison,Fire
758,https://bulbapedia.bulbagarden.net/wiki/Salazzle_(Pok%C3%A9mon),Salazzle,,Poison,Fire
759,https://bulbapedia.bulbagarden.net/wiki/Stufful_(Pok%C3%A9mon),Stufful,,Normal,Fighting
760,https://bulbapedia.bulbagarden.net/wiki/Bewear_(Pok%C3%A9mon),Bewear,,Normal,Fighting
761,https://bulbapedia.bulbagarden.net/wiki/Bounsweet_(Pok%C3%A9mon),Bounsweet,,Grass,
762,https://bulbapedia.bulbagarden.net/wiki/Steenee_(Pok%C3%A9mon),Steenee,,Grass,
763,https://bulbapedia.bulbagarden.net/wiki/Tsareena_(Pok%C3%A9mon),Tsareena,,Grass,
764,https://bulbapedia.bulbagarden.net/wiki/Comfey_(Pok%C3%A9mon),Comfey,,Fairy,
765,https://bulbapedia.bulbagarden.net/wiki/Oranguru_(Pok%C3%A9mon),Oranguru,,Normal,Psychic
766,https://bulbapedia.bulbagarden.net/wiki/Passimian_(Pok%C3%A9mon),Passimian,,Fighting,
767,https://bulbapedia.bulbagarden.net/wiki/Wimpod_(Pok%C3%A9mon),Wimpod,,Bug,Water
768,https://bulbapedia.bulbagarden.net/wiki/Golisopod_(Pok%C3%A9mon),Golisopod,,Bug,Water
769,https://bulbapedia.bulbagarden.net/wiki/Sandygast_(Pok%C3%A9mon),Sandygast,,Ghost,Ground
770,https://bulbapedia.bulbagarden.net/wiki/Palossand_(Pok%C3%A9mon),Palossand,,Ghost,Ground
771,https://bulbapedia.bulbagarden.net/wiki/Pyukumuku_(Pok%C3%A9mon),Pyukumuku,,Water,
772,https://bulbapedia.bulbagarden.net/wiki/Type:_Null_(Pok%C3%A9mon),Type: Null,,Normal,
773,https://bulbapedia.bulbagarden.net/wiki/Silvally_(Pok%C3%A9mon),Silvally,Type: Normal,Normal,
774,https://bulbapedia.bulbagarden.net/wiki/Minior_(Pok%C3%A9mon),Minior,Meteor Form,Rock,Flying
774,https://bulbapedia.bulbagarden.net/wiki/Minior_(Pok%C3%A9mon),Minior,Red Core,Rock,Flying
775,https://bulbapedia.bulbagarden.net/wiki/Komala_(Pok%C3%A9mon),Komala,,Normal,
776,https://bulbapedia.bulbagarden.net/wiki/Turtonator_(Pok%C3%A9mon),Turtonator,,Fire,Dragon
777,https://bulbapedia.bulbagarden.net/wiki/Togedemaru_(Pok%C3%A9mon),Togedemaru,,Electric,Steel
778,https://bulbapedia.bulbagarden.net/wiki/Mimikyu_(Pok%C3%A9mon),Mimikyu,Disguised Form,Ghost,Fairy
778,https://bulbapedia.bulbagarden.net/wiki/Mimikyu_(Pok%C3%A9mon),Mimikyu,Busted Form,Ghost,Fairy
779,https://bulbapedia.bulbagarden.net/wiki/Bruxish_(Pok%C3%A9mon),Bruxish,,Water,Psychic
780,https://bulbapedia.bulbagarden.net/wiki/Drampa_(Pok%C3%A9mon),Drampa,,Normal,Dragon
781,https://bulbapedia.bulbagarden.net/wiki/Dhelmise_(Pok%C3%A9mon),Dhelmise,,Ghost,Grass
782,https://bulbapedia.bulbagarden.net/wiki/Jangmo-o_(Pok%C3%A9mon),Jangmo-o,,Dragon,
783,https://bulbapedia.bulbagarden.net/wiki/Hakamo-o_(Pok%C3%A9mon),Hakamo-o,,Dragon,Fighting
784,https://bulbapedia.bulbagarden.net/wiki/Kommo-o_(Pok%C3%A9mon),Kommo-o,,Dragon,Fighting
785,https://bulbapedia.bulbagarden.net/wiki/Tapu_Koko_(Pok%C3%A9mon),Tapu Koko,,Electric,Fairy
786,https://bulbapedia.bulbagarden.net/wiki/Tapu_Lele_(Pok%C3%A9mon),Tapu Lele,,Psychic,Fairy
787,https://bulbapedia.bulbagarden.net/wiki/Tapu_Bulu_(Pok%C3%A9mon),Tapu Bulu,,Grass,Fairy
788,https://bulbapedia.bulbagarden.net/wiki/Tapu_Fini_(Pok%C3%A9mon),Tapu Fini,,Water,Fairy
789,https://bulbapedia.bulbagarden.net/wiki/Cosmog_(Pok%C3%A9mon),Cosmog,,Psychic,
790,https://bulbapedia.bulbagarden.net/wiki/Cosmoem_(Pok%C3%A9mon),Cosmoem,,Psychic,
791,https://bulbapedia.bulbagarden.net/wiki/Solgaleo_(Pok%C3%A9mon),Solgaleo,,Psychic,Steel
792,https://bulbapedia.bulbagarden.net/wiki/Lunala_(Pok%C3%A9mon),Lunala,,Psychic,Ghost
793,https://bulbapedia.bulbagarden.net/wiki/Nihilego_(Pok%C3%A9mon),Nihilego,,Rock,Poison
794,https://bulbapedia.bulbagarden.net/wiki/Buzzwole_(Pok%C3%A9mon),Buzzwole,,Bug,Fighting
795,https://bulbapedia.bulbagarden.net/wiki/Pheromosa_(Pok%C3%A9mon),Pheromosa,,Bug,Fighting
796,https://bulbapedia.bulbagarden.net/wiki/Xurkitree_(Pok%C3%A9mon),Xurkitree,,Electric,
797,https://bulbapedia.bulbagarden.net/wiki/Celesteela_(Pok%C3%A9mon),Celesteela,,Steel,Flying
798,https://bulbapedia.bulbagarden.net/wiki/Kartana_(Pok%C3%A9mon),Kartana,,Grass,Steel
799,https://bulbapedia.bulbagarden.net/wiki/Guzzlord_(Pok%C3%A9mon),Guzzlord,,Dark,Dragon
800,https://bulbapedia.bulbagarden.net/wiki/Necrozma_(Pok%C3%A9mon),Necrozma,,Psychic,
800,https://bulbapedia.bulbagarden.net/wiki/Necrozma_(Pok%C3%A9mon),Necrozma,Dusk Mane,Psychic,Steel
800,https://bulbapedia.bulbagarden.net/wiki/Necrozma_(Pok%C3%A9mon),Necrozma,Dawn Wings,Psychic,Ghost
801,https://bulbapedia.bulbagarden.net/wiki/Magearna_(Pok%C3%A9mon),Magearna,,Steel,Fairy
802,https://bulbapedia.bulbagarden.net/wiki/Marshadow_(Pok%C3%A9mon),Marshadow,,Fighting,Ghost
803,https://bulbapedia.bulbagarden.net/wiki/Poipole_(Pok%C3%A9mon),Poipole,,Poison,
804,https://bulbapedia.bulbagarden.net/wiki/Naganadel_(Pok%C3%A9mon),Naganadel,,Poison,Dragon
805,https://bulbapedia.bulbagarden.net/wiki/Stakataka_(Pok%C3%A9mon),Stakataka,,Rock,Steel
806,https://bulbapedia.bulbagarden.net/wiki/Blacephalon_(Pok%C3%A9mon),Blacephalon,,Fire,Ghost
807,https://bulbapedia.bulbagarden.net/wiki/Zeraora_(Pok%C3%A9mon),Zeraora,,Electric,
808,https://bulbapedia.bulbagarden.net/wiki/Meltan_(Pok%C3%A9mon),Meltan,,Steel,
809,https://bulbapedia.bulbagarden.net/wiki/Melmetal_(Pok%C3%A9mon),Melmetal,,Steel,
810,https://bulbapedia.bulbagarden.net/wiki/Grookey_(Pok%C3%A9mon),Grookey,,Grass,
811,https://bulbapedia.bulbagarden.net/wiki/Thwackey_(Pok%C3%A9mon),Thwackey,,Grass,
812,https://bulbapedia.bulbagarden.net/wiki/Rillaboom_(Pok%C3%A9mon),Rillaboom,,Grass,
813,https://bulbapedia.bulbagarden.net/wiki/Scorbunny_(Pok%C3%A9mon),Scorbunny,,Fire,
814,https://bulbapedia.bulbagarden.net/wiki/Raboot_(Pok%C3%A9mon),Raboot,,Fire,
815,https://bulbapedia.bulbagarden.net/wiki/Cinderace_(Pok%C3%A9mon),Cinderace,,Fire,
816,https://bulbapedia.bulbagarden.net/wiki/Sobble_(Pok%C3%A9mon),Sobble,,Water,
817,https://bulbapedia.bulbagarden.net/wiki/Drizzile_(Pok%C3%A9mon),Drizzile,,Water,
818,https://bulbapedia.bulbagarden.net/wiki/Inteleon_(Pok%C3%A9mon),Inteleon,,Water,
819,https://bulbapedia.bulbagarden.net/wiki/Skwovet_(Pok%C3%A9mon),Skwovet,,Normal,
820,https://bulbapedia.bulbagarden.net/wiki/Greedent_(Pok%C3%A9mon),Greedent,,Normal,
821,https://bulbapedia.bulbagarden.net/wiki/Rookidee_(Pok%C3%A9mon),Rookidee,,Flying,
822,https://bulbapedia.bulbagarden.net/wiki/Corvisquire_(Pok%C3%A9mon),Corvisquire,,Flying,
823,https://bulbapedia.bulbagarden.net/wiki/Corviknight_(Pok%C3%A9mon),Corviknight,,Flying,Steel
824,https://bulbapedia.bulbagarden.net/wiki/Blipbug_(Pok%C3%A9mon),Blipbug,,Bug,
825,https://bulbapedia.bulbagarden.net/wiki/Dottler_(Pok%C3%A9mon),Dottler,,Bug,Psychic
826,https://bulbapedia.bulbagarden.net/wiki/Orbeetle_(Pok%C3%A9mon),Orbeetle,,Bug,Psychic
827,https://bulbapedia.bulbagarden.net/wiki/Nickit_(Pok%C3%A9mon),Nickit,,Dark,
828,https://bulbapedia.bulbagarden.net/wiki/Thievul_(Pok%C3%A9mon),Thievul,,Dark,
829,https://bulbapedia.bulbagarden.net/wiki/Gossifleur_(Pok%C3%A9mon),Gossifleur,,Grass,
830,https://bulbapedia.bulbagarden.net/wiki/Eldegoss_(Pok%C3%A9mon),Eldegoss,,Grass,
831,https://bulbapedia.bulbagarden.net/wiki/Wooloo_(Pok%C3%A9mon),Wooloo,,Normal,
832,https://bulbapedia.bulbagarden.net/wiki/Dubwool_(Pok%C3%A9mon),Dubwool,,Normal,
833,https://bulbapedia.bulbagarden.net/wiki/Chewtle_(Pok%C3%A9mon),Chewtle,,Water,
834,https://bulbapedia.bulbagarden.net/wiki/Drednaw_(Pok%C3%A9mon),Drednaw,,Water,Rock
835,https://bulbapedia.bulbagarden.net/wiki/Yamper_(Pok%C3%A9mon),Yamper,,Electric,
836,https://bulbapedia.bulbagarden.net/wiki/Boltund_(Pok%C3%A9mon),Boltund,,Electric,
837,https://bulbapedia.bulbagarden.net/wiki/Rolycoly_(Pok%C3%A9mon),Rolycoly,,Rock,
838,https://bulbapedia.bulbagarden.net/wiki/Carkol_(Pok%C3%A9mon),Carkol,,Rock,Fire
839,https://bulbapedia.bulbagarden.net/wiki/Coalossal_(Pok%C3%A9mon),Coalossal,,Rock,Fire
840,https://bulbapedia.bulbagarden.net/wiki/Applin_(Pok%C3%A9mon),Applin,,Grass,Dragon
841,https://bulbapedia.bulbagarden.net/wiki/Flapple_(Pok%C3%A9mon),Flapple,,Grass,Dragon
842,https://bulbapedia.bulbagarden.net/wiki/Appletun_(Pok%C3%A9mon),Appletun,,Grass,Dragon
843,https://bulbapedia.bulbagarden.net/wiki/Silicobra_(Pok%C3%A9mon),Silicobra,,Ground,
844,https://bulbapedia.bulbagarden.net/wiki/Sandaconda_(Pok%C3%A9mon),Sandaconda,,Ground,
845,https://bulbapedia.bulbagarden.net/wiki/Cramorant_(Pok%C3%A9mon),Cramorant,,Flying,Water
845,https://bulbapedia.bulbagarden.net/wiki/Cramorant_(Pok%C3%A9mon),Cramorant,Gulping Form,Flying,Water
845,https://bulbapedia.bulbagarden.net/wiki/Cramorant_(Pok%C3%A9mon),Cramorant,Gorging Form,Flying,Water
846,https://bulbapedia.bulbagarden.net/wiki/Arrokuda_(Pok%C3%A9mon),Arrokuda,,Water,
847,https://bulbapedia.bulbagarden.net/wiki/Barraskewda_(Pok%C3%A9mon),Barraskewda,,Water,
848,https://bulbapedia.bulbagarden.net/wiki/Toxel_(Pok%C3%A9mon),Toxel,,Electric,Poison
